17
1269		1289		1187		1087		1132		708		245		354		343		332		391		305		319		341		275		247		1501	
01:LS-ElecPipTrial		02:SS		R03:LS_NewPyA		04:LS_NewerPyA		05:SS		21:LS+C		22:(LS+C)+P34		23:(LS+C)+P345		24:(LS+C)+PI		25:(LS+C)+P45		26:(SS+C)		27:(SS+C)+P45		28:(SS+C)+P345		29:(SS+C)+P34		30:(SS+C)+PI		31:(SS+C)+P45		32:A	
X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y
1246	178035	1246	153097	1246	203678	1246	201964	1246	168279	1246	54471.7			1246	143954	1246	55604.7	1246	163091	1246	58774.6	1246	99757.3	1246	110214	1246	121650	1246	57906.7			1246	40492.6
1251	178847	1251	154122	1251	203397	1251	201858	1251	169449	1251	54194			1251	144935	1251	56026.8	1251	163602	1251	59073.6	1251	100073	1251	110962	1251	122510	1251	57698.5			1251	40690.8
1256	178959	1256	153808	1256	204581	1256	203186	1256	169384	1256	54184.7			1256	145117	1256	55883.7	1256	164665	1256	59386.1	1256	99693.1	1256	111326	1256	122457	1256	57901.5			1256	41153.6
1261	178664	1261	154094	1261	205226	1261	202693	1261	169970	1261	54644.5			1261	145148	1261	55597.5	1261	164720	1261	58821	1261	100356	1261	111441	1261	123073	1261	57704.7			1261	40938
1266	179286	1266	154834	1266	205296	1266	202227	1266	171169	1266	55074.7			1266	145609	1266	55976.3	1266	165467	1266	59972	1266	100329	1266	111230	1266	123378	1266	58110.8			1266	41339.6
1271	179822	1271	154604	1271	205301	1271	203651	1271	170341	1271	54773.2			1271	145302	1271	55839.4	1271	165289	1271	59735.8	1271	100416	1271	112348	1271	122699	1271	58165.4			1271	41198.6
1276	180226	1276	154780	1276	206110	1276	203684	1276	171079	1276	54414.1			1276	145770	1276	55958.8	1276	165847	1276	59583.1	1276	101245	1276	111829	1276	123148	1276	58286			1276	40936
1281	180920	1281	155386	1281	207528	1281	204376	1281	170765	1281	54459.4			1281	145655	1281	56268.8	1281	165773	1281	59734.8	1281	100910	1281	112349	1281	123555	1281	58208.7			1281	41295.6
1286	181486	1286	155474	1286	206935	1286	204033	1286	171317	1286	54577.7			1286	145748	1286	55966	1286	166097	1286	59714.1	1286	100622	1286	112920	1286	123655	1286	58568.4			1286	41060.6
1291	180668	1291	156348	1291	206852	1291	204328	1291	171746	1291	54926.5			1291	146235	1291	56538.6	1291	167075	1291	60511.7	1291	101595	1291	113055	1291	124385	1291	58871.5			1291	41317.1
1296	181570	1296	155991	1296	208476	1296	205169	1296	172498	1296	54742.3			1296	146704	1296	56612.7	1296	167146	1296	59924.6	1296	101713	1296	113010	1296	124777	1296	58870.5			1296	41502.1
1301	182277	1301	156468	1301	207658	1301	205333	1301	172753	1301	54820.5			1301	147028	1301	56595.2	1301	167276	1301	60459	1301	102148	1301	113689	1301	124530	1301	58682.9			1301	41583.8
1306	181989	1306	157357	1306	208385	1306	205982	1306	173193	1306	55161.1			1306	147468	1306	56666.3	1306	168140	1306	60535.4	1306	101925	1306	113396	1306	124643	1306	59107.7			1306	41527.6
1311	182599	1311	156998	1311	209663	1311	205749	1311	173133	1311	55340.2			1311	147778	1311	56501.5	1311	168692	1311	60295	1311	102882	1311	113368	1311	124496	1311	59411.9			1311	41706.5
1316	183065	1316	157212	1316	209409	1316	206873	1316	174288	1316	55094.2			1316	147223	1316	56947.5	1316	167841	1316	60518.9	1316	102600	1316	113055	1316	125357	1316	59278.9			1316	41646.2
1321	183427	1321	158875	1321	210029	1321	207047	1321	175279	1321	55274.3			1321	148076	1321	56973.2	1321	168807	1321	60121.6	1321	102618	1321	113728	1321	125600	1321	59214.9			1321	41595.1
1326	183793	1326	158626	1326	209605	1326	206466	1326	175122	1326	55852.8			1326	147832	1326	56787.8	1326	169461	1326	60946.1	1326	103005	1326	114214	1326	125721	1326	59648.1			1326	42002.9
1331	184145	1331	158750	1331	209682	1331	206926	1331	175190	1331	55403			1331	148379	1331	57073.1	1331	168419	1331	60631.4	1331	103114	1331	114208	1331	126197	1331	59498.5			1331	41560.3
1336	184712	1336	158714	1336	211727	1336	207737	1336	175385	1336	55435.9			1336	149144	1336	56808.4	1336	169554	1336	60964.7	1336	103554	1336	114151	1336	126313	1336	59451.1			1336	41685
1341	184198	1341	158929	1341	211482	1341	207846	1341	175794	1341	55499.7			1341	148976	1341	57260.6	1341	169366	1341	61150.5	1341	103245	1341	114994	1341	127134	1341	59766.7			1341	42062.2
1346	185084	1346	159913	1346	211538	1346	207775	1346	176180	1346	55325.8			1346	149263	1346	57235.9	1346	170224	1346	60850.2	1346	103822	1346	115708	1346	126798	1346	60012.3			1346	42155.2
1351	184962	1351	160161	1351	211708	1351	207901	1351	176638	1351	55731.3			1351	149855	1351	57224.6	1351	171204	1351	60967.8	1351	104232	1351	116012	1351	126302	1351	59720.3			1351	42241.1
1356	185642	1356	159438	1356	211948	1356	208923	1356	177025	1356	56016.5			1356	149276	1356	57425.5	1356	170646	1356	61637.8	1356	104437	1356	115900	1356	126991	1356	60266.1			1356	42309.6
1361	186028	1361	160653	1361	212524	1361	208973	1361	177606	1361	55994.9			1361	149935	1361	57703.7	1361	170498	1361	61376.6	1361	103648	1361	115726	1361	128098	1361	60339.3			1361	42357.6
1366	186340	1366	160486	1366	212127	1366	209452	1366	177361	1366	56069			1366	150565	1366	57553.2	1366	171176	1366	61281.6	1366	104894	1366	116524	1366	127887	1366	60574.6			1366	42692
1371	185926	1371	161520	1371	212864	1371	209763	1371	177680	1371	55930			1371	151123	1371	58054.1	1371	171831	1371	62078.8	1371	105127	1371	116221	1371	127816	1371	60435.3			1371	42386.2
1376	186342	1376	161302	1376	214757	1376	209918	1376	178051	1376	55867.2			1376	149567	1376	57813.9	1376	172243	1376	61620.3	1376	105585	1376	116761	1376	128131					1376	42652.1
1381	187207	1381	161496	1381	213585	1381	210590	1381	179077	1381	55894			1381	150617	1381	57861.3	1381	171921	1381	61390	1381	105671	1381	116991	1381	128423					1381	42301.4
1386	186465	1386	161850	1386	214614	1386	210415	1386	178944	1386	56332.6			1386	151051	1386	58088.1	1386	172776	1386	62498.1	1386	104553	1386	117412	1386	127921					1386	42645.9
1391	187306	1391	162774	1391	214183	1391	210419	1391	179500	1391	56388.2			1391	151090	1391	57811.9	1391	172958	1391	62270.9	1391	105341	1391	117597	1391	129336					1391	42532.4
1396	187983	1396	162452	1396	215223	1396	210776	1396	180144	1396	56024.7			1396	151439	1396	57983	1396	173820	1396	61804.1	1396	105795	1396	117646	1396	129274					1396	42815.7
1401	188502	1401	162573	1401	215123	1401	211202	1401	180146	1401	56443.8			1401	151500	1401	58781.8	1401	172731	1401	62093.2	1401	105751	1401	118305	1401	130104					1401	42680.7
1406	189142	1406	163218	1406	216119	1406	212495	1406	179929	1406	56628.2			1406	151683	1406	58564.3	1406	174227	1406	62327.7	1406	105737	1406	118128	1406	129000					1406	42961.9
1411	187923	1411	163092	1411	216129	1411	212070	1411	180664	1411	56359.4			1411	152090	1411	58379.8	1411	174659	1411	62794.6	1411	106283	1411	118109	1411	129763					1411	42478.3
1416	190042	1416	163690	1416	216535	1416	212445	1416	181269	1416	56357.3			1416	151947	1416	58447.8	1416	173916	1416	61995.1	1416	106333	1416	118220	1416	129525					1416	42994.7
1421	189037	1421	163927	1421	216432	1421	211732	1421	181292	1421	56574.6			1421	152521	1421	58312.8	1421	174861	1421	62330.8	1421	106643	1421	118735	1421	130053					1421	43347.5
1426	189377	1426	164293	1426	217863	1426	213199	1426	181212	1426	56748.7			1426	152582	1426	58643.7	1426	174288	1426	62392.8	1426	106569	1426	119391	1426	130212					1426	43118.4
1431	189601	1431	164631	1431	217470	1431	212078	1431	181374	1431	56263.6			1431	152474	1431	58616.9	1431	175097	1431	63167.6	1431	107502	1431	119392	1431	130896					1431	43314.8
1436	190706	1436	165667	1436	218452	1436	212998	1436	182864	1436	56829			1436	152486	1436	59580	1436	174864	1436	62781.2	1436	107049	1436	119105	1436	131370					1436	43306.6
1441	190846	1441	165005	1441	218225	1441	213960	1441	182315	1441	56801.2			1441	152843	1441	59343.8	1441	175586	1441	62886.6	1441	107861	1441	120010	1441	131637					1441	44043.2
1446	191233	1446	165555	1446	218815	1446	214070	1446	183058	1446	56500.5			1446	152750	1446	59173.7	1446	176309	1446	63046.7	1446	107341	1446	120449	1446	131381					1446	43453.9
1451	191005	1451	165808	1451	218581	1451	214142	1451	183622	1451	56583.9			1451	153062	1451	59300.5	1451	176922	1451	62970.3	1451	108194	1451	121047	1451	131497					1451	43056
1456	191448	1456	166015	1456	218531	1456	214351	1456	184013	1456	56387.2			1456	153772	1456	59420.2	1456	176551	1456	63140.7	1456	108189	1456	120999	1456	131467					1456	43636
1461	190876	1461	166208	1461	219422	1461	215142	1461	184634	1461	57359.5			1461	153584	1461	59094.3	1461	177025	1461	63245.1	1461	108783	1461	121025	1461	132033					1461	43522.5
1466	192034	1466	166771	1466	219892	1466	214052	1466	183629	1466	57051.5			1466	153904	1466	59362.4	1466	177387	1466	63914.9	1466	108753	1466	121255	1466	132101					1466	44170.1
1471	192001	1471	167281	1471	220515	1471	215006	1471	184076	1471	56812.5			1471	154530	1471	60104.1	1471	177289	1471	63821.8	1471	108722	1471	121549	1471	132524					1471	44144.5
1476	192856	1476	167035	1476	221243	1476	215399	1476	185239	1476	57267.8			1476	154726	1476	59886.4	1476	177531	1476	63577.9	1476	109104	1476	121166	1476	132755					1476	43796.6
1481	192823	1481	167847	1481	221270	1481	215079	1481	184570	1481	57257.5			1481	153988	1481	59763.6	1481	178697	1481	63599.6	1481	108680	1481	122014	1481	132740					1481	43821.2
1486	192683	1486	166732	1486	221945	1486	216440	1486	185104	1486	56894.9			1486	155320	1486	59988.5	1486	178915	1486	63783.6	1486	109396	1486	121905	1486	132689					1486	44172.2
1491	193813	1491	167962	1491	221877	1491	215953	1491	185439	1491	57408			1491	154998	1491	60291.9	1491	179626	1491	64230.2	1491	109178	1491	122538	1491	133520					1491	44102.6
1496	193677	1496	168431	1496	221607	1496	216784	1496	186427	1496	57095.8			1496	155585	1496	60212.4	1496	178789	1496	63683.3	1496	109211	1496	122533	1496	133799					1496	44064.7
1501	192877	1501	168511	1501	222535	1501	215926	1501	186613	1501	57520.3			1501	156140	1501	59977.2	1501	179667	1501	64509.3	1501	110223	1501	122533	1501	133329					1501	43959.3
1506	194407	1506	169104	1506	222644	1506	217034	1506	186406	1506	57502.7			1506	155412	1506	60429.1	1506	179168	1506	64084.4	1506	110140	1506	122494	1506	133960					1506	44490.5
1511	194220	1511	169495	1511	224383	1511	217505	1511	187090	1511	57738.7			1511	156876	1511	60773.8	1511	179671	1511	64109.2	1511	109682	1511	122837	1511	134012					1511	44409.6
1516	195022	1516	168724	1516	222621	1516	217261	1516	187703	1516	57789.2			1516	156517	1516	60993.6	1516	180698	1516	64781.3	1516	110701	1516	123168	1516	134552					1516	44570.3
1521	195643	1521	169588	1521	223909	1521	217536	1521	187853	1521	57463.6			1521	156339	1521	60404.3	1521	179603	1521	64601.4	1521	110798	1521	123197	1521	134730					1521	44389.1
1526	195239	1526	170568	1526	223169	1526	217363	1526	187308	1526	57534.7			1526	156286	1526	60626.2	1526	180506	1526	64416.3			1526	123984	1526	135291					1526	44271.4
1531	195278	1531	170465	1531	224261	1531	218444	1531	188065	1531	58162.3			1531	156690	1531	60666.4	1531	181235	1531	65037.8			1531	124398	1531	135640					1531	44697.2
1536	195416	1536	170362	1536	224401	1536	217437	1536	188662	1536	57797.5			1536	156867	1536	60946.1	1536	180449	1536	65057.5			1536	124316	1536	135470					1536	44940.9
1541	196425	1541	171583	1541	224202	1541	218752	1541	188801	1541	58129.3			1541	157595	1541	61544.9	1541	181300	1541	64699.6			1541	124338	1541	135813					1541	45036.1
1546	196350	1546	171517	1546	224698	1546	218971	1546	189263	1546	58615.9			1546	157070	1546	61368.4	1546	181751	1546	64665.5			1546	124968	1546	136200					1546	44838.5
1551	196903	1551	171269	1551	225411	1551	219247	1551	189201	1551	58328.2			1551	157823	1551	61719.4	1551	182227	1551	65203.3			1551	124830	1551	136442					1551	44787.3
1556	196776	1556	171331	1556	225972	1556	219523	1556	189988	1556	58434.4			1556	157291	1556	61417.9	1556	181929	1556	65606.8			1556	125463	1556	137184					1556	45305.3
1561	196050	1561	172052	1561	226142	1561	220610	1561	190610	1561	58799.4			1561	157830	1561	61069	1561	183362	1561	65526.1			1561	125743	1561	136903					1561	45206
1566	198037	1566	172083	1566	225980	1566	220871	1566	191208	1566	58503.5			1566	158435	1566	61861.9	1566	182761	1566	65045.1			1566	125493	1566	136846					1566	45087.3
1571	197447	1571	172392	1571	226760	1571	221075	1571	190607	1571	58860.2			1571	157796	1571	61699.8	1571	182780	1571	65664.7			1571	126187	1571	136320					1571	45316.6
1576	198577	1576	172983	1576	226526	1576	219804	1576	191409	1576	58997.3			1576	159063	1576	62063.3	1576	183004	1576	65862.3			1576	126416	1576	137263					1576	45594.1
1581	198665	1581	172783	1581	227731	1581	221297	1581	192061	1581	58573.6			1581	158394	1581	62056.1	1581	184334	1581	65736.1			1581	126562	1581	137889					1581	45567.5
1586	197788	1586	172949	1586	228516	1586	220708	1586	191448	1586	58953			1586	159077	1586	62305	1586	184197	1586	65691.6			1586	126218	1586	137297					1586	45930.1
1591	199123	1591	173617	1591	227931	1591	221147	1591	191813	1591	58842.7			1591	159523	1591	62183.1	1591	183837	1591	66145.9			1591	126537	1591	137675					1591	45399.6
1596	198631	1596	173823	1596	228188	1596	221345	1596	192600	1596	59136.6			1596	159605	1596	62322.5	1596	184780	1596	65722.7					1596	138104					1596	45642.3
1601	200543	1601	173032	1601	228078	1601	221808	1601	192268	1601	59529.5			1601	159936	1601	62869	1601	184057	1601	65927.5					1601	138393					1601	46151.3
1606	199563	1606	174612	1606	229119	1606	220711	1606	192739	1606	58919			1606	159981	1606	62843.2	1606	184312	1606	66579.6					1606	138253					1606	46023.3
1611	199763	1611	174618	1611	228787	1611	221723	1611	193811	1611	59695.6			1611	159609	1611	62475.4	1611	185462	1611	66129.3					1611	138445					1611	46090.9
1616	199969	1616	174737	1616	228888	1616	222128	1616	193352	1616	59306.7			1616	160446	1616	63030.2	1616	185177	1616	66394.3					1616	139158					1616	46210.7
1621	200114	1621	175202	1621	229581	1621	223104	1621	193637	1621	59588.3			1621	160350	1621	63585.1	1621	185513	1621	66335.3					1621	139202					1621	46294.7
1626	201111	1626	175632	1626	228835	1626	222777	1626	193868	1626	59181.9			1626	160153	1626	63611	1626	185282	1626	66864.3					1626	140034					1626	46322.4
1631	200523	1631	175524	1631	230908	1631	222525	1631	194055	1631	58853			1631	160638	1631	63927.3	1631	185990	1631	66858					1631	139802					1631	46181
1636	200975	1636	175947	1636	231137	1636	222772	1636	194124	1636	59608.9			1636	160963	1636	63435.3	1636	186583	1636	66956.4					1636	139691					1636	46547.8
1641	201594	1641	176728	1641	230288	1641	223480	1641	195328	1641	60031.9			1641	161393	1641	63849.7	1641	186153	1641	66993.7					1641	140482					1641	46609.3
1646	201681	1646	175656	1646	231076	1646	223047	1646	195366	1646	59967.9			1646	160804	1646	64038.9	1646	186731	1646	67261.8					1646	140070					1646	46657.4
1651	201383	1651	176831	1651	231629	1651	223789	1651	195499	1651	59678			1651	161443	1651	64299.4	1651	187457	1651	67043.4					1651	140876					1651	47038.6
1656	202043	1656	176044	1656	230896	1656	224273	1656	195739	1656	59811.1			1656	161581	1656	64252.9	1656	187588	1656	67532.1					1656	140977					1656	46529.3
1661	201668	1661	177272	1661	232856	1661	224871	1661	196344	1661	60353.8			1661	161466	1661	64673.8			1661	67700.9					1661	141273					1661	46604.1
1666	202796	1666	177660	1666	232430	1666	223493	1666	196441	1666	60272.3			1666	161934	1666	64388.4			1666	66890.1					1666	140882					1666	47083.7
1671	202235	1671	177378	1671	233758	1671	224649	1671	197815	1671	60478.6			1671	162697	1671	64434.9			1671	67648.1					1671	141499					1671	46820.3
1676	203224	1676	178494	1676	232641	1676	224319	1676	197319	1676	60398.1			1676	162392	1676	64716.2			1676	67693.7					1676	142135					1676	46819.3
1681	202933	1681	178540	1681	233141	1681	223658	1681	197495	1681	60879.1			1681	163023	1681	65231.2			1681	67891.5					1681	142253					1681	47289.7
1686	203591	1686	178278	1686	233130	1686	224843	1686	196991	1686	60581.8			1686	163214	1686	64492.8			1686	67499					1686	143012					1686	47263.1
1691	204152	1691	179070	1691	233633	1691	225534	1691	197724	1691	60724.2			1691	162433	1691	65327.4			1691	68229.2					1691	142610					1691	47424
1696	203585	1696	178208	1696	234185	1696	225193	1696	198807	1696	60881.1			1696	163025	1696	64769.9			1696	67972.3					1696	143042					1696	47458.9
1701	204086	1701	178917	1701	233478	1701	225745	1701	198557	1701	60872.9			1701	163696	1701	65727.8			1701	68388.8					1701	143062					1701	47834.1
1706	204462	1706	179358	1706	234281	1706	226309	1706	199060	1706	60527.1			1706	163581	1706	65286.1			1706	68045.9											1706	47859.7
1711	206074	1711	179750	1711	234713	1711	225776	1711	199355	1711	61219.7			1711	163152	1711	66057.9			1711	68581.5											1711	47541.9
1716	204761	1716	180126	1716	235276	1716	226956	1716	199291	1716	61099.9			1716	163950					1716	68910											1716	48029.9
1721	204967	1721	180358	1721	235249	1721	226477	1721	199238	1721	61581			1721	163879					1721	68698.6											1721	48009.4
1726	205635	1726	180424	1726	236554	1726	226541	1726	199586	1726	61406.6			1726	163256					1726	69056.1											1726	47796.1
1731	206067	1731	181036	1731	235678	1731	227008	1731	201039	1731	61509.8			1731	163886					1731	68884.1											1731	48003.3
1736	205679	1736	180851	1736	236691	1736	226122	1736	200260	1736	61975.5			1736	164241					1736	69348.4											1736	48319.1
1741	206584	1741	180958	1741	237617	1741	226093	1741	200546	1741	62334.9			1741	164555					1741	69468.7											1741	48500.6
1746	206263	1746	180659	1746	236569	1746	227460	1746	201371	1746	61858.8			1746	164412					1746	69639.7											1746	48174.5
1751	205667	1751	182108	1751	237628	1751	228080	1751	201361	1751	62362.8			1751	165412					1751	69412.7											1751	48346.8
1756	206504	1756	181595	1756	237093	1756	227404	1756	201397	1756	62642.7			1756	164634					1756	69200.2											1756	48550.9
1761	206357	1761	182534	1761	237888	1761	228127	1761	202221	1761	62046.8			1761	164383					1761	69996.4											1761	48725.2
1766	207356	1766	182923	1766	237852	1766	227982	1766	202897	1766	62648.9			1766	165383					1766	69664.6											1766	48593.9
1771	206146	1771	182421	1771	237287	1771	228891	1771	202446	1771	62426.8									1771	69822.2											1771	48934.5
1776	207213	1776	182301	1776	238034	1776	228258	1776	202620	1776	62886.6									1776	70204.8											1776	48943.7
1781	207867	1781	182693	1781	238420	1781	228843	1781	203197	1781	62643.8									1781	70024.4											1781	48681.1
1786	207507	1786	182951	1786	239936	1786	229114	1786	203431	1786	63358.8									1786	70122.9											1786	49125.3
1791	208483	1791	183546	1791	239095	1791	228506	1791	203249	1791	63317.5									1791	69791.1											1791	48957.1
1796	209076	1796	183387	1796	239194	1796	228535	1796	203933	1796	63413.6									1796	70479.7											1796	49210.5
1801	208834	1801	183878	1801	240803	1801	229183	1801	203503	1801	63287.5									1801	71048.1											1801	49391.1
1806	208752	1806	184397	1806	239913	1806	230547	1806	203236	1806	63200.7									1806	70676.7											1806	49557.3
1811	209092	1811	184709	1811	240067	1811	229560	1811	205307	1811	63308.2									1811	70782.5											1811	49492.6
1816	208950	1816	184724	1816	240940	1816	229709	1816	204862	1816	63908.7									1816	71196.5											1816	49192
1821	209258	1821	185334	1821	240748	1821	231218	1821	205772	1821	64138.2									1821	71362.5											1821	49599.4
1826	209991	1826	184244	1826	240860	1826	230280	1826	205314	1826	64025.5									1826	71316.9											1826	49578.8
1831	209587	1831	184905	1831	241217	1831	229812	1831	205172	1831	63985.2									1831	70796											1831	49709.2
1836	210237	1836	184697	1836	241206	1836	230843	1836	206093	1836	64665.5									1836	71548.3											1836	49814.9
1841	210178	1841	186320	1841	242110	1841	231305	1841	206746	1841	64521.8									1841	71310.6											1841	50326.1
1846	210924	1846	185787	1846	241316	1846	230988	1846	206848	1846	64432.8									1846	70956.8											1846	50106.4
1851	210213	1851	185939	1851	242313	1851	231659	1851	206338	1851	65003.7									1851	71608.4											1851	50526.3
1856	210852	1856	186356	1856	242730	1856	231177	1856	206656	1856	65235.4									1856	71516.1											1856	50212.1
1861	211126	1861	187491	1861	242191	1861	231914	1861	206750	1861	65135									1861	71750.6											1861	50455.4
1866	211633	1866	186563	1866	243234	1866	232316	1866	206946	1866	65298.5									1866	71901.1											1866	50609.4
1871	211222	1871	186843	1871	243644	1871	231388	1871	207714	1871	65532.3									1871	72125.3											1871	50699.8
1876	212497	1876	187330	1876	243091	1876	232180	1876	207875	1876	65561.3									1876	71961.3											1876	50144.4
1881	211721	1881	187131	1881	242778	1881	232359	1881	207521	1881	66062.1									1881	72466.9											1881	50692.6
1886	212840	1886	186941	1886	243854	1886	231842	1886	209877	1886	66053.8									1886	72291.4											1886	50601.2
1891	212369	1891	187873	1891	243993	1891	232982	1891	209340	1891	66369.4									1891	72613.3											1891	50839.4
1896	211469	1896	189217	1896	244652	1896	233729	1896	209232	1896	66267									1896	72974.6											1896	51046.9
1901	212724	1901	188375	1901	245562	1901	232959	1901	208277	1901	66381.9									1901	73313.2											1901	51006.8
1906	212558	1906	189106	1906	244510	1906	232312	1906	210154	1906	66435.7									1906	72825.1											1906	51112.6
1911	213585	1911	188759	1911	246518	1911	232879	1911	209274	1911	66638.6									1911	72942.4											1911	51244
1916	212715	1916	189400	1916	246176	1916	233162	1916	209770	1916	67073.4									1916	73395.3											1916	51705.3
1921	213152	1921	189109	1921	245686	1921	232399	1921	209850	1921	67283.6									1921	73785.9											1921	51615.9
1926	213893	1926	189337	1926	245315	1926	234239	1926	211275	1926	67246.3									1926	73183.4											1926	51230.7
1931	213788	1931	189352	1931	246464	1931	233530	1931	211465	1931	67432.7									1931	73675.7											1931	51812.1
1936	214786	1936	189701	1936	247179	1936	233654	1936	210611	1936	67906									1936	73982.2											1936	51376.5
1941	215321	1941	189993	1941	246223	1941	234436	1941	210708	1941	67899.8									1941	73941.7											1941	51711.4
1946	214163	1946	190713	1946	246651	1946	234384	1946	211254	1946	67703									1946	74075.7											1946	51767.9
1951	214082	1951	190491	1951	247098	1951	233680	1951	211018	1951	68439.5									1951	73953.1											1951	52112.1
1956	214521	1956	190443	1956	248126	1956	234051	1956	212120	1956	68455.1																					1956	51797.7
1961	214266	1961	190794	1961	247640	1961	234661	1961	212604	1961	68940																					1961	51674.4
1966	214926	1966	191592	1966	247186	1966	234883	1966	212399	1966	68707.9																					1966	52385.4
1971	215599	1971	191738	1971	248320	1971	235395	1971	212805	1971	69149.4																					1971	51958
1976	215088	1976	191331	1976	248372	1976	234954	1976	211689	1976	68647.8																					1976	52102.9
1981	215511	1981	191440	1981	248978	1981	235663	1981	213658	1981	68973.2																					1981	52818.1
1986	216378	1986	191828	1986	248962	1986	234881	1986	212899	1986	69849.2																					1986	52593.1
1991	215846	1991	191540	1991	249710	1991	234698	1991	212837	1991	69321.5																					1991	53059.7
1996	215717	1996	193004	1996	248383	1996	235519	1996	214523	1996	69290.4																					1996	52755.4
2001	216483	2001	193334	2001	249342	2001	235924	2001	213266	2001	70060.7																					2001	53134.8
2006	216682	2006	192720	2006	250198	2006	235779	2006	213752	2006	70135.4																					2006	52818.1
2011	217540	2011	192540	2011	249852	2011	236937	2011	214432	2011	70225.6																					2011	52600.2
2016	217107	2016	192731	2016	250666	2016	236396	2016	215375	2016	70634.2																					2016	52625.9
2021	216507	2021	193515	2021	250827	2021	236347	2021	214912	2021	70524.3																					2021	53169.7
2026	216772	2026	193157	2026	249770	2026	237146	2026	214960	2026	71252.5																					2026	52830.5
2031	217790	2031	193246	2031	250773	2031	237004	2031	215953	2031	70825.1																					2031	53502.8
2036	217202	2036	194455	2036	251351	2036	237313	2036	216674	2036	71225.5																					2036	53388.7
2041	216977	2041	194235	2041	250966	2041	237708	2041	215652	2041	71328.3																					2041	53613.9
2046	217771	2046	194221	2046	251873	2046	237491	2046	217170	2046	71493.3																					2046	53670.5
2051	217929	2051	194323	2051	252333	2051	237160	2051	217250	2051	71811.9																					2051	53727
2056	218194	2056	194838	2056	252251	2056	237480	2056	215942	2056	72040.2																					2056	53860.7
2061	219188	2061	195345	2061	251983	2061	237139	2061	215835	2061	72294.5																					2061	53915.2
2066	217977	2066	195490	2066	252208	2066	237590	2066	217467	2066	72269.6																					2066	54073.6
2071	219978	2071	194789	2071	252424	2071	236934	2071	216847	2071	72327.8																					2071	53845.3
2076	218004	2076	195154	2076	251936	2076	237811	2076	217175	2076	72823																					2076	54400.7
2081	219165	2081	195739	2081	252105	2081	238388	2081	217170	2081	72428.5																					2081	54640.4
2086	219737	2086	195352	2086	252350	2086	238744	2086	217931	2086	72521.9																					2086	54241.3
2091	220416	2091	196006	2091	252666	2091	237737	2091	218052	2091	73294.5																					2091	54292.7
2096	219963	2096	195877	2096	253188	2096	239153	2096	218147	2096	73120																					2096	54676.4
2101	220089	2101	195976	2101	253407	2101	238558	2101	218534	2101	72820.9																					2101	54572.5
2106	220969	2106	196211	2106	253892	2106	238170	2106	219286	2106	73336.1																					2106	54358.5
2111	220377	2111	197041	2111	254076	2111	239526	2111	218942	2111	73923																					2111	54826.7
2116	220690	2116	197364	2116	253885	2116	238868	2116	219578	2116	73636.3																					2116	55178.6
2121	220659	2121	197005	2121	253456	2121	239689	2121	219286	2121	73661.2																					2121	54940.9
2126	220633	2126	197607	2126	254416	2126	239295	2126	219797	2126	74026.9																					2126	55074.7
2131	221696	2131	196965	2131	255437	2131	239531	2131	220115	2131	74053.9																					2131	55417.4
2136	220747	2136	198057	2136	255869	2136	240025	2136	220466	2136	74183.8																					2136	55800.3
2141	221425	2141	197932	2141	255403	2141	240020	2141	220563	2141	74766.8																					2141	55478.1
2146	221390	2146	198113	2146	255334	2146	239869	2146	220784	2146	73987.4																					2146	55500.7
2151	222196	2151	197616	2151	255724	2151	239729	2151	221284	2151	74575.6																					2151	55488.4
2156	221642	2156	199020	2156	256488	2156	239865	2156	221033	2156	74503.9																					2156	55531.6
2161	221547	2161	198353	2161	256506	2161	240491	2161	222195	2161	74935.2																					2161	55350.5
2166	221750	2166	198985	2166	256814	2166	241102	2166	220883	2166	75031.9																					2166	55936.2
2171	221750	2171	198765	2171	255518	2171	240630	2171	220920	2171	75416.6																					2171	56106.1
2176	223508	2176	199052	2176	256564	2176	240136	2176	222609	2176	75624.6																					2176	55975.3
2181	222743	2181	199216	2181	257153	2181	241359	2181	222381	2181	75002.8																					2181	56367.6
2186	222911	2186	200306	2186	256231	2186	240292	2186	222481	2186	75175.4																					2186	56314.1
2191	223085	2191	199901	2191	257455	2191	240544	2191	222930	2191	75278.3																					2191	56601.4
2196	222080	2196	199624	2196	257330	2196	240798	2196	222847	2196	75282.5																					2196	56684.8
2201	223645	2201	200075	2201	256998	2201	240326	2201	222564	2201	75600.6																					2201	56296.6
2206	223435	2206	200492	2206	257714	2206	240711	2206	223601	2206	75542.4																					2206	56888.7
2211	223627	2211	201719	2211	257623	2211	241270	2211	221942	2211	75361.5																					2211	56673.5
2216	223689	2216	200167	2216	257699	2216	241977	2216	223677	2216	76278.8																					2216	56840.3
2221	222625	2221	201830	2221	258414	2221	241138	2221	224470	2221	75769.1																					2221	57320.4
2226	224267	2226	201639	2226	258316	2226	241537	2226	223909	2226	76122.7																					2226	57257.5
2231	223140	2231	201989	2231	259018	2231	241582	2231	224583	2231	75714																					2231	57353.3
2236	223406	2236	201932	2236	259426	2236	242001	2236	223788	2236	76591.9																					2236	57131.9
2241	224671	2241	201337	2241	258910	2241	241758	2241	224244	2241	76189.3																					2241	57199.8
